sp_id	sp_gq_id	age	sex
940650073	450039292	90	M
940650072	450039292	90	M
940650071	450039292	66	M
940650070	450039292	75	M
940650069	450039292	86	M
940650068	450039292	81	M
940650067	450039292	80	M
940650066	450039292	65	M
939346052	450039292	62	F
939346051	450039292	57	F
940368118	450039292	55	M
940368117	450039292	54	M
940368116	450039292	57	M
939959203	450039292	87	F
939959204	450039292	76	F
939959205	450039292	96	F
939959206	450039292	81	F
939959207	450039292	87	F
939959208	450039292	75	F
939959209	450039292	82	F
939959210	450039292	80	F
939959211	450039292	95	F
939959212	450039292	85	F
939959213	450039292	87	F
939959214	450039292	94	F
939959215	450039292	89	F
939959216	450039292	76	F
939959217	450039292	83	F
939959218	450039292	98	F
939959219	450039292	85	F
939959220	450039292	83	F
939959221	450039292	103	F
939959222	450039292	90	F
939959223	450039292	77	F
939959224	450039292	87	F
939959225	450039292	103	F
939959226	450039292	76	F
939959227	450039292	94	F
939959228	450039292	84	F
939959229	450039292	87	F
939959230	450039292	76	F
939959231	450039292	92	F
939959232	450039292	103	F
939959233	450039292	81	F
939959234	450039292	77	F
939959235	450039292	86	F
939959236	450039292	74	F
939959237	450039292	91	F
939959238	450039292	81	F
939959239	450039292	96	F
939959240	450039292	85	F
939959241	450039292	72	F
939959242	450039292	70	F
939959243	450039292	77	F
939959244	450039292	88	F
939959245	450039292	84	F
939959246	450039292	90	F
939959247	450039292	98	F
939959248	450039292	80	F
939959249	450039292	79	F
939959250	450039292	77	F
939959251	450039292	84	F
939959252	450039292	77	F
939959253	450039292	77	F
939959254	450039292	86	F
939959255	450039292	83	F
939959256	450039292	88	F
939959257	450039292	93	F
939959258	450039292	82	F
939959259	450039292	89	F
939959260	450039292	76	F
939959261	450039292	78	F
939959262	450039292	90	F
939959263	450039292	82	F
939959264	450039292	98	F
939959265	450039292	85	F
939959266	450039292	85	F
939959267	450039292	87	F
939959268	450039292	72	F
939959269	450039292	84	F
939959270	450039292	89	F
939959271	450039292	89	F
939959272	450039292	79	F
939959273	450039292	76	F
939959274	450039292	78	F
939959275	450039292	75	F
939959276	450039292	97	F
939959277	450039292	91	F
939959278	450039292	89	F
939959279	450039292	79	F
939959280	450039292	101	F
939959281	450039292	75	F
939959282	450039292	83	F
939959283	450039292	81	F
939959284	450039292	81	F
939959285	450039292	77	F
939959286	450039292	86	F
939959287	450039292	82	F
939959288	450039292	88	F
939959289	450039292	75	F
940002589	450040338	80	F
940002590	450040338	77	F
940002591	450040338	91	F
940002592	450040338	75	F
940002593	450040338	78	F
940002594	450040338	88	F
940002595	450040338	91	F
940002596	450040338	90	F
940002597	450040338	90	F
940002598	450040338	89	F
940002599	450040338	87	F
940002600	450040338	77	F
940002601	450040338	90	F
940002602	450040338	95	F
940002603	450040338	101	F
940002604	450040338	104	F
940002605	450040338	95	F
940002606	450040338	79	F
940002607	450040338	78	F
940002608	450040338	94	F
940002609	450040338	81	F
940002610	450040338	86	F
940002611	450040338	89	F
940002612	450040338	74	F
940002613	450040338	78	F
940002614	450040338	95	F
940002615	450040338	77	F
940002616	450040338	89	F
940002617	450040338	83	F
940002618	450040338	67	F
940002619	450040338	104	F
940002620	450040338	103	F
940002621	450040338	77	F
940002622	450040338	80	F
940002623	450040338	98	F
940002624	450040338	65	F
940002625	450040338	75	F
940002626	450040338	86	F
940002627	450040338	86	F
940002629	450040338	74	F
940002630	450040338	80	F
940002631	450040338	89	F
940002632	450040338	79	F
940002633	450040338	85	F
940002634	450040338	78	F
940002635	450040338	87	F
940002636	450040338	74	F
940002637	450040338	92	F
940002638	450040338	86	F
940002639	450040338	93	F
940002700	450040338	80	F
940002701	450040338	87	F
940002702	450040338	78	F
940373830	450040338	47	M
940373829	450040338	62	M
940373831	450040338	35	M
940002660	450040338	90	F
940002661	450040338	77	F
940002662	450040338	90	F
940002663	450040338	88	F
940002664	450040338	88	F
940002665	450040338	80	F
940002666	450040338	87	F
940002667	450040338	90	F
940666831	450040338	69	M
940666830	450040338	78	M
940666829	450040338	69	M
940666828	450040338	84	M
940666827	450040338	87	M
940666826	450040338	68	M
940666825	450040338	78	M
940666824	450040338	100	M
940666823	450040338	85	M
940666822	450040338	81	M
940666821	450040338	68	M
940666820	450040338	89	M
940666819	450040338	72	M
940666818	450040338	85	M
940666817	450040338	71	M
940666816	450040338	86	M
940666815	450040338	73	M
940666814	450040338	87	M
940666813	450040338	75	M
940666812	450040338	68	M
940666811	450040338	85	M
940666810	450040338	84	M
940666809	450040338	82	M
940666808	450040338	83	M
940666807	450040338	67	M
940666806	450040338	98	M
940666805	450040338	80	M
940002647	450040338	87	F
940002646	450040338	83	F
940002645	450040338	88	F
940002644	450040338	83	F
940002643	450040338	88	F
940666804	450040338	81	M
940666803	450040338	67	M
940666802	450040338	97	M
940666801	450040338	99	M
940666800	450040338	78	M
940666799	450040338	90	M
940002668	450040338	67	F
940002669	450040338	79	F
940002670	450040338	95	F
940002671	450040338	86	F
940002672	450040338	97	F
940002673	450040338	90	F
940002674	450040338	85	F
940002675	450040338	77	F
940002676	450040338	70	F
940002677	450040338	96	F
940002678	450040338	77	F
940002679	450040338	87	F
940002680	450040338	88	F
940002681	450040338	84	F
940002682	450040338	100	F
940002683	450040338	87	F
940002684	450040338	87	F
940002685	450040338	65	F
940002686	450040338	90	F
940002687	450040338	75	F
940002689	450040338	104	F
939330294	450040338	49	F
939330295	450040338	49	F
940002659	450040338	88	F
940002658	450040338	88	F
940002657	450040338	89	F
940002656	450040338	99	F
940002655	450040338	72	F
940002654	450040338	80	F
940002653	450040338	83	F
940002652	450040338	88	F
940002651	450040338	86	F
940002650	450040338	73	F
940002649	450040338	81	F
940002648	450040338	86	F
940002690	450040338	69	F
940002691	450040338	84	F
940002692	450040338	86	F
940002693	450040338	93	F
940002703	450040338	86	F
940002704	450040338	86	F
940002705	450040338	86	F
940002706	450040338	86	F
940002707	450040338	99	F
940002708	450040338	83	F
940002709	450040338	85	F
940002694	450040338	98	F
940002695	450040338	78	F
940002696	450040338	76	F
940002688	450040338	89	F
940002628	450040338	87	F
940002697	450040338	95	F
940002698	450040338	89	F
940002699	450040338	71	F
940002575	450040338	78	F
940002576	450040338	88	F
940002577	450040338	104	F
940002578	450040338	77	F
940002579	450040338	90	F
940002580	450040338	90	F
940002581	450040338	98	F
940002582	450040338	101	F
940002583	450040338	93	F
940002584	450040338	88	F
940002585	450040338	92	F
940002586	450040338	99	F
940002587	450040338	76	F
940002588	450040338	90	F
940002640	450040338	90	F
940002641	450040338	88	F
940002642	450040338	89	F
940699852	450042425	97	M
940699851	450042425	100	M
940699850	450042425	88	M
940699849	450042425	92	M
940699848	450042425	72	M
940699847	450042425	98	M
940699846	450042425	87	M
940088229	450042425	74	F
940088231	450042425	87	F
940088261	450042425	88	F
940384864	450042425	30	M
940384863	450042425	39	M
940384862	450042425	63	M
940384861	450042425	49	M
940384860	450042425	59	M
940384859	450042425	64	M
940384858	450042425	58	M
940699845	450042425	104	M
940699844	450042425	93	M
940699843	450042425	92	M
940699842	450042425	67	M
940699841	450042425	91	M
940699840	450042425	85	M
940699839	450042425	98	M
940699838	450042425	75	M
940699837	450042425	93	M
940699836	450042425	92	M
940699835	450042425	104	M
940699834	450042425	87	M
940699833	450042425	71	M
940699832	450042425	66	M
940699831	450042425	85	M
940699830	450042425	74	M
940699829	450042425	76	M
940699828	450042425	77	M
940699827	450042425	90	M
940699826	450042425	75	M
940699825	450042425	85	M
940699824	450042425	91	M
940699823	450042425	67	M
940699822	450042425	90	M
940699821	450042425	66	M
940699820	450042425	79	M
940699819	450042425	79	M
940699818	450042425	85	M
940088126	450042425	91	F
940088125	450042425	88	F
940088124	450042425	71	F
940088232	450042425	76	F
940088233	450042425	77	F
940088234	450042425	87	F
940088235	450042425	84	F
940088236	450042425	70	F
940088237	450042425	80	F
940088238	450042425	80	F
940088239	450042425	89	F
940088240	450042425	88	F
940088241	450042425	78	F
940088242	450042425	90	F
940088243	450042425	85	F
940088244	450042425	86	F
940088245	450042425	87	F
940088246	450042425	77	F
940088247	450042425	87	F
940088248	450042425	88	F
940088249	450042425	87	F
940088250	450042425	78	F
940088251	450042425	86	F
940088252	450042425	85	F
940088253	450042425	87	F
940088254	450042425	86	F
940088255	450042425	72	F
940088256	450042425	89	F
940088257	450042425	66	F
940088258	450042425	85	F
940699817	450042425	75	M
940699816	450042425	101	M
940699815	450042425	82	M
940699814	450042425	67	M
940699813	450042425	73	M
940699812	450042425	97	M
940699811	450042425	66	M
940699810	450042425	91	M
940699809	450042425	89	M
940699808	450042425	85	M
940699807	450042425	86	M
940088189	450042425	95	F
940088190	450042425	91	F
940088191	450042425	96	F
940088192	450042425	86	F
940088193	450042425	90	F
940088194	450042425	101	F
940088195	450042425	97	F
940088196	450042425	87	F
940088197	450042425	95	F
940088198	450042425	87	F
940088199	450042425	83	F
940088200	450042425	88	F
940088201	450042425	97	F
940088202	450042425	84	F
940088203	450042425	79	F
940088204	450042425	95	F
940088205	450042425	105	F
940088206	450042425	88	F
940088207	450042425	75	F
940088134	450042425	65	F
940088135	450042425	89	F
940088136	450042425	86	F
940088137	450042425	97	F
940088138	450042425	95	F
940088139	450042425	83	F
940088140	450042425	66	F
940088141	450042425	75	F
940088142	450042425	84	F
940088143	450042425	90	F
940088144	450042425	94	F
940088145	450042425	100	F
940088146	450042425	94	F
940088147	450042425	90	F
940088177	450042425	68	F
940088178	450042425	77	F
940088179	450042425	88	F
940088180	450042425	87	F
940088181	450042425	94	F
940088182	450042425	90	F
940088183	450042425	76	F
940088184	450042425	83	F
940088185	450042425	76	F
940088186	450042425	85	F
940088187	450042425	87	F
940088188	450042425	82	F
940699867	450042425	88	M
940088148	450042425	87	F
940088149	450042425	67	F
940088150	450042425	77	F
940088151	450042425	80	F
940088152	450042425	68	F
940088153	450042425	96	F
940088154	450042425	80	F
940088155	450042425	72	F
940088156	450042425	89	F
940088157	450042425	89	F
940088158	450042425	89	F
940088159	450042425	81	F
940088160	450042425	88	F
940088161	450042425	68	F
940088162	450042425	86	F
940088163	450042425	85	F
940088164	450042425	77	F
940088165	450042425	89	F
940088166	450042425	98	F
940088167	450042425	85	F
940088168	450042425	86	F
940088169	450042425	78	F
940088170	450042425	85	F
940088171	450042425	82	F
940088172	450042425	89	F
940088173	450042425	90	F
940088174	450042425	65	F
940088175	450042425	85	F
940088176	450042425	98	F
940088133	450042425	90	F
940088132	450042425	97	F
940088131	450042425	66	F
940088130	450042425	78	F
940088129	450042425	86	F
940699866	450042425	86	M
940699865	450042425	85	M
940699864	450042425	88	M
940699863	450042425	79	M
940699862	450042425	83	M
940699861	450042425	78	M
940699860	450042425	86	M
940699859	450042425	91	M
940699858	450042425	86	M
940699857	450042425	89	M
940699856	450042425	69	M
940699855	450042425	83	M
940699854	450042425	73	M
940699853	450042425	75	M
939323097	450042425	59	F
939323096	450042425	59	F
939323095	450042425	59	F
939323094	450042425	57	F
940088215	450042425	82	F
940088216	450042425	86	F
940088217	450042425	88	F
940088218	450042425	88	F
940088219	450042425	86	F
940088220	450042425	90	F
940088221	450042425	86	F
940088222	450042425	94	F
940088223	450042425	96	F
940088224	450042425	78	F
940088225	450042425	75	F
940088226	450042425	89	F
940088227	450042425	81	F
940088228	450042425	89	F
940088230	450042425	76	F
940088208	450042425	84	F
940088209	450042425	100	F
940088210	450042425	77	F
940088211	450042425	86	F
940088128	450042425	93	F
940088127	450042425	67	F
940088259	450042425	77	F
940088260	450042425	77	F
940088212	450042425	88	F
940088213	450042425	82	F
940088214	450042425	80	F
939323098	450042425	63	F
940610849	450036539	90	M
940610848	450036539	81	M
940610847	450036539	99	M
940610846	450036539	87	M
939858781	450036539	66	F
939858780	450036539	95	F
939858779	450036539	98	F
939858778	450036539	90	F
940610845	450036539	74	M
939858787	450036539	95	F
939858786	450036539	84	F
939858785	450036539	83	F
939858784	450036539	82	F
939858783	450036539	68	F
939858777	450036539	96	F
939858776	450036539	85	F
939858775	450036539	96	F
939858774	450036539	65	F
939858782	450036539	82	F
939629182	450030749	100	F
939377451	450030749	46	F
940520101	450030749	86	M
940520102	450030749	78	M
940520103	450030749	67	M
940520104	450030749	78	M
940520105	450030749	87	M
940520106	450030749	81	M
940520107	450030749	65	M
940520108	450030749	80	M
940520109	450030749	82	M
940520110	450030749	89	M
940520111	450030749	90	M
940520112	450030749	88	M
940520113	450030749	75	M
940520114	450030749	86	M
940520115	450030749	94	M
940520116	450030749	94	M
940520117	450030749	82	M
940520118	450030749	74	M
940520119	450030749	68	M
940520120	450030749	70	M
940520121	450030749	86	M
940520122	450030749	74	M
940520123	450030749	98	M
940520124	450030749	66	M
940520125	450030749	87	M
940520126	450030749	96	M
940520127	450030749	71	M
940520128	450030749	77	M
940520129	450030749	78	M
940520130	450030749	76	M
940520131	450030749	75	M
940520132	450030749	85	M
940520133	450030749	87	M
940520134	450030749	78	M
940520135	450030749	76	M
939629173	450030749	94	F
939629174	450030749	91	F
939629175	450030749	91	F
939629176	450030749	92	F
939629177	450030749	93	F
939629178	450030749	88	F
939629179	450030749	85	F
939629180	450030749	82	F
939629181	450030749	83	F
939629183	450030749	93	F
939629184	450030749	66	F
939629185	450030749	95	F
939629186	450030749	69	F
939629187	450030749	70	F
939629188	450030749	80	F
939629189	450030749	95	F
939629190	450030749	99	F
939629191	450030749	78	F
939629192	450030749	90	F
939629193	450030749	72	F
939629194	450030749	86	F
939629195	450030749	95	F
939629196	450030749	105	F
939629197	450030749	97	F
939629198	450030749	90	F
939629199	450030749	78	F
939629200	450030749	74	F
939629201	450030749	89	F
939629202	450030749	89	F
939629203	450030749	75	F
939629204	450030749	76	F
939629205	450030749	89	F
939629206	450030749	90	F
939629207	450030749	85	F
939629208	450030749	81	F
939629209	450030749	84	F
939629210	450030749	93	F
939629211	450030749	86	F
939629212	450030749	89	F
939629213	450030749	82	F
939629214	450030749	87	F
939629215	450030749	77	F
939629216	450030749	104	F
939629217	450030749	89	F
939629218	450030749	82	F
939629219	450030749	85	F
939629220	450030749	88	F
939629221	450030749	82	F
939629222	450030749	86	F
939629223	450030749	76	F
939629224	450030749	82	F
939629225	450030749	81	F
939629226	450030749	86	F
939629227	450030749	66	F
939629228	450030749	79	F
939629229	450030749	85	F
939629230	450030749	90	F
939629231	450030749	98	F
939629232	450030749	78	F
939629233	450030749	86	F
939629234	450030749	88	F
939629235	450030749	88	F
939629236	450030749	79	F
939629237	450030749	89	F
939629238	450030749	90	F
939629239	450030749	97	F
939629240	450030749	87	F
939629241	450030749	84	F
939629242	450030749	85	F
939629243	450030749	99	F
939629244	450030749	86	F
939629245	450030749	85	F
939629246	450030749	72	F
939629247	450030749	97	F
939629248	450030749	81	F
939629249	450030749	75	F
939629250	450030749	85	F
939629251	450030749	86	F
939629252	450030749	91	F
939629253	450030749	81	F
939629254	450030749	82	F
939629255	450030749	78	F
942618273	450022253	16	M
942618274	450022253	17	M
942618295	450022253	32	M
942618294	450022253	17	M
942618293	450022253	14	M
942618292	450022253	17	M
942618291	450022253	17	M
942618290	450022253	16	M
942618289	450022253	17	M
942618288	450022253	15	M
942618287	450022253	14	M
942618286	450022253	13	M
942618285	450022253	17	M
942618284	450022253	14	M
942618283	450022253	17	M
942618282	450022253	17	M
942618275	450022253	14	M
942618276	450022253	17	M
942618277	450022253	17	M
942618278	450022253	15	M
942618279	450022253	15	M
942618280	450022253	13	M
942618296	450022253	44	M
942618297	450022253	35	M
942618298	450022253	24	M
942618299	450022253	28	M
942618300	450022253	38	M
942618301	450022253	40	M
942618272	450022253	17	M
942618281	450022253	14	M
940410223	450046528	57	M
940410222	450046528	30	M
940410221	450046528	42	M
940410220	450046528	58	M
940410219	450046528	47	M
940220740	450046528	74	F
940220739	450046528	86	F
940220738	450046528	78	F
939302583	450046528	39	F
940220661	450046528	100	F
940220660	450046528	80	F
940220659	450046528	94	F
940220658	450046528	87	F
940220657	450046528	84	F
940220656	450046528	85	F
940220655	450046528	90	F
940220654	450046528	76	F
940220653	450046528	84	F
940220652	450046528	87	F
940220651	450046528	96	F
940220795	450046528	80	F
940220794	450046528	86	F
940220793	450046528	89	F
940220783	450046528	80	F
940220784	450046528	89	F
940220785	450046528	91	F
940220786	450046528	90	F
940220787	450046528	67	F
940220788	450046528	97	F
940220789	450046528	76	F
940220790	450046528	85	F
940220791	450046528	84	F
940220792	450046528	85	F
940410228	450046528	51	M
940410227	450046528	29	M
940410226	450046528	58	M
940410225	450046528	48	M
940410224	450046528	53	M
940220666	450046528	87	F
940220665	450046528	81	F
940220664	450046528	82	F
940220663	450046528	89	F
940220662	450046528	80	F
939302569	450046528	64	F
939302570	450046528	64	F
939302571	450046528	41	F
939302572	450046528	55	F
939302573	450046528	64	F
939302574	450046528	62	F
939302575	450046528	26	F
939302576	450046528	55	F
939302577	450046528	64	F
939302578	450046528	62	F
939302579	450046528	52	F
939302580	450046528	64	F
939302581	450046528	33	F
939302582	450046528	62	F
939302584	450046528	32	F
940220756	450046528	69	F
940220757	450046528	99	F
940220737	450046528	85	F
940220736	450046528	98	F
940220758	450046528	80	F
940220759	450046528	85	F
940220760	450046528	86	F
940220761	450046528	83	F
940220762	450046528	87	F
940220763	450046528	88	F
940220764	450046528	86	F
940220765	450046528	76	F
940220766	450046528	87	F
940220767	450046528	66	F
940220768	450046528	95	F
940220769	450046528	85	F
940220770	450046528	97	F
940220771	450046528	88	F
940220772	450046528	85	F
940220773	450046528	87	F
940220774	450046528	85	F
940220775	450046528	78	F
940220776	450046528	80	F
940220777	450046528	85	F
940220778	450046528	85	F
940220779	450046528	90	F
940220780	450046528	77	F
940220781	450046528	88	F
940220782	450046528	100	F
940220735	450046528	86	F
940220734	450046528	81	F
940220733	450046528	84	F
940220732	450046528	82	F
940220731	450046528	76	F
940220730	450046528	75	F
940220729	450046528	84	F
940220728	450046528	89	F
940220727	450046528	87	F
940220726	450046528	73	F
940220725	450046528	86	F
940220724	450046528	88	F
940220723	450046528	95	F
940220722	450046528	75	F
940220721	450046528	80	F
940220720	450046528	89	F
940756505	450046528	78	M
940756504	450046528	85	M
940756503	450046528	80	M
940756502	450046528	77	M
940220742	450046528	94	F
940756501	450046528	86	M
940756500	450046528	84	M
940756499	450046528	95	M
940756498	450046528	75	M
940756497	450046528	72	M
940756496	450046528	77	M
940756495	450046528	73	M
940756494	450046528	90	M
940756493	450046528	78	M
940756492	450046528	89	M
940756491	450046528	81	M
940756490	450046528	102	M
940756489	450046528	66	M
940756488	450046528	71	M
940756487	450046528	73	M
940756486	450046528	87	M
940756485	450046528	81	M
940756484	450046528	100	M
940756483	450046528	88	M
940756482	450046528	90	M
940756481	450046528	72	M
940756480	450046528	70	M
940756479	450046528	87	M
940756478	450046528	99	M
940756477	450046528	94	M
940756476	450046528	91	M
940756475	450046528	86	M
940756474	450046528	65	M
940756473	450046528	81	M
940756472	450046528	87	M
940756471	450046528	104	M
940220719	450046528	89	F
940220718	450046528	86	F
940220717	450046528	95	F
940220716	450046528	66	F
940220715	450046528	81	F
940220714	450046528	88	F
940220713	450046528	90	F
940220712	450046528	82	F
940220711	450046528	86	F
940220710	450046528	76	F
940220709	450046528	89	F
940220708	450046528	91	F
940220707	450046528	85	F
940220706	450046528	95	F
940220705	450046528	83	F
940220704	450046528	77	F
940220703	450046528	95	F
940220702	450046528	88	F
940220701	450046528	90	F
940220700	450046528	98	F
940220699	450046528	88	F
940220698	450046528	88	F
940220697	450046528	82	F
940220696	450046528	79	F
940220695	450046528	70	F
940220694	450046528	77	F
940220693	450046528	89	F
940220692	450046528	90	F
940220691	450046528	90	F
940756470	450046528	86	M
940756469	450046528	76	M
940756468	450046528	91	M
940756467	450046528	85	M
940756466	450046528	85	M
940756465	450046528	73	M
940756464	450046528	71	M
940756463	450046528	76	M
940756462	450046528	88	M
940756461	450046528	81	M
940756460	450046528	79	M
940756459	450046528	65	M
940756458	450046528	76	M
940756457	450046528	80	M
940220743	450046528	85	F
940220744	450046528	86	F
940220745	450046528	78	F
940220746	450046528	69	F
940220747	450046528	96	F
940220748	450046528	98	F
940220749	450046528	82	F
940220750	450046528	81	F
940220751	450046528	100	F
940220741	450046528	75	F
940410234	450046528	60	M
940410233	450046528	55	M
940410232	450046528	58	M
940410231	450046528	55	M
940410230	450046528	30	M
940410229	450046528	44	M
940220752	450046528	85	F
940220753	450046528	86	F
940220754	450046528	88	F
940220755	450046528	79	F
940220690	450046528	66	F
940220689	450046528	90	F
940220688	450046528	80	F
940220687	450046528	66	F
940220686	450046528	74	F
940220685	450046528	87	F
940220684	450046528	85	F
940220683	450046528	98	F
940220682	450046528	86	F
940220681	450046528	89	F
940220680	450046528	79	F
940220679	450046528	100	F
940220678	450046528	80	F
940220677	450046528	81	F
940220676	450046528	87	F
940220675	450046528	92	F
940220674	450046528	67	F
940220673	450046528	95	F
940220672	450046528	87	F
940220671	450046528	89	F
940220670	450046528	74	F
940220669	450046528	91	F
940220668	450046528	92	F
940220667	450046528	95	F
940410237	450046529	27	M
940410236	450046529	56	M
940410235	450046529	59	M
942631498	450022254	15	M
942631499	450022254	16	M
942631500	450022254	17	M
942631501	450022254	17	M
942631502	450022254	17	M
942631503	450022254	16	M
942631506	450022254	14	M
942631508	450022254	14	M
942631505	450022254	16	M
942631496	450022254	16	M
942631497	450022254	17	M
942631504	450022254	15	M
942631495	450022254	17	M
942631509	450022254	28	M
942631507	450022254	16	M
942632889	450022255	17	M
942632888	450022255	15	M
940220373	450046530	74	F
940220375	450046530	75	F
940220376	450046530	100	F
940220377	450046530	68	F
940220378	450046530	87	F
940220379	450046530	83	F
940220380	450046530	86	F
940220381	450046530	87	F
940756338	450046530	77	M
940756366	450046530	65	M
940756365	450046530	76	M
940756364	450046530	69	M
940756363	450046530	77	M
940756362	450046530	81	M
940756361	450046530	80	M
940756360	450046530	76	M
940756359	450046530	70	M
940756358	450046530	78	M
940756357	450046530	75	M
940756356	450046530	77	M
940756355	450046530	82	M
940756354	450046530	65	M
940756353	450046530	90	M
940756352	450046530	73	M
940756351	450046530	79	M
940756350	450046530	82	M
940756349	450046530	73	M
940756348	450046530	86	M
940756347	450046530	65	M
940756346	450046530	89	M
940756345	450046530	70	M
940756344	450046530	66	M
940756343	450046530	78	M
940756342	450046530	75	M
940756341	450046530	84	M
940756340	450046530	90	M
940756339	450046530	86	M
939302553	450046530	64	F
939302554	450046530	28	F
939302555	450046530	55	F
940220393	450046530	87	F
940220394	450046530	101	F
940220395	450046530	87	F
940220396	450046530	91	F
940220397	450046530	85	F
940220398	450046530	95	F
940220399	450046530	94	F
940220400	450046530	87	F
940220401	450046530	88	F
940220402	450046530	97	F
940220403	450046530	97	F
940220404	450046530	82	F
940756337	450046530	68	M
940756336	450046530	87	M
940756335	450046530	74	M
940756334	450046530	84	M
940756333	450046530	81	M
940756332	450046530	90	M
940756331	450046530	71	M
940756330	450046530	84	M
940756329	450046530	79	M
940756328	450046530	99	M
940756327	450046530	90	M
940220392	450046530	89	F
940220391	450046530	80	F
940220390	450046530	100	F
940220389	450046530	100	F
940220388	450046530	76	F
940220387	450046530	79	F
940220386	450046530	94	F
940220385	450046530	78	F
940220384	450046530	80	F
940220383	450046530	86	F
940220382	450046530	77	F
940220300	450046530	76	F
940220301	450046530	89	F
940220302	450046530	92	F
940220303	450046530	83	F
940220304	450046530	95	F
940220305	450046530	89	F
940220306	450046530	90	F
940220307	450046530	102	F
940220308	450046530	90	F
940220309	450046530	87	F
940220310	450046530	85	F
940220311	450046530	67	F
940220312	450046530	78	F
940220313	450046530	75	F
940220314	450046530	92	F
940220315	450046530	98	F
940220316	450046530	96	F
940220317	450046530	80	F
940220318	450046530	68	F
940220319	450046530	87	F
940220320	450046530	84	F
940220321	450046530	95	F
940220322	450046530	79	F
940220323	450046530	74	F
940220324	450046530	94	F
940220325	450046530	76	F
940220326	450046530	88	F
940220327	450046530	70	F
940220328	450046530	90	F
940220329	450046530	90	F
940220330	450046530	100	F
940220331	450046530	65	F
940220332	450046530	72	F
940220333	450046530	69	F
940220334	450046530	73	F
940220335	450046530	88	F
940220336	450046530	71	F
940220337	450046530	75	F
940220338	450046530	77	F
940220339	450046530	81	F
940220340	450046530	87	F
940220341	450046530	91	F
940220342	450046530	84	F
940220343	450046530	69	F
940220344	450046530	90	F
940220345	450046530	81	F
940220346	450046530	75	F
940220347	450046530	83	F
940220348	450046530	101	F
940220349	450046530	65	F
940220350	450046530	66	F
940220351	450046530	71	F
940220352	450046530	79	F
940220353	450046530	76	F
940220354	450046530	86	F
940220355	450046530	81	F
940220356	450046530	104	F
940220357	450046530	85	F
940220358	450046530	87	F
940220359	450046530	66	F
940220360	450046530	83	F
940220361	450046530	78	F
940220362	450046530	87	F
940220363	450046530	65	F
940220364	450046530	77	F
940220365	450046530	86	F
940220366	450046530	77	F
940220367	450046530	77	F
940220368	450046530	77	F
940220369	450046530	78	F
940220370	450046530	86	F
940220371	450046530	70	F
940220372	450046530	88	F
940220374	450046530	84	F
938440407	450003442	24	F
938440409	450003442	18	F
938440410	450003442	18	F
938440411	450003442	24	F
938440412	450003442	19	F
938440413	450003442	24	F
938440414	450003442	18	F
938440415	450003442	18	F
938440416	450003442	22	F
938440417	450003442	22	F
938440418	450003442	18	F
938440419	450003442	18	F
938440420	450003442	21	F
938440421	450003442	19	F
938440422	450003442	18	F
938440423	450003442	20	F
938440424	450003442	20	F
938440425	450003442	19	F
938440426	450003442	19	F
938440427	450003442	18	F
938440428	450003442	19	F
938440429	450003442	20	F
938440430	450003442	19	F
938440431	450003442	19	F
938440432	450003442	18	F
938440433	450003442	20	F
938440434	450003442	20	F
938440467	450003442	19	F
938440466	450003442	18	F
938440465	450003442	21	F
938440464	450003442	19	F
938440463	450003442	24	F
938440462	450003442	19	F
938440461	450003442	23	F
938440460	450003442	22	F
938440459	450003442	20	F
938440458	450003442	21	F
938440457	450003442	25	F
938440456	450003442	18	F
938440455	450003442	22	F
938440454	450003442	22	F
938440453	450003442	19	F
938440452	450003442	19	F
938440451	450003442	22	F
938440450	450003442	22	F
938440449	450003442	20	F
938440448	450003442	19	F
938440512	450003442	20	F
938440511	450003442	22	F
938440510	450003442	18	F
938440509	450003442	19	F
938440508	450003442	22	F
938440507	450003442	20	F
938440506	450003442	19	F
938440505	450003442	20	F
938440504	450003442	19	F
938440503	450003442	20	F
938440502	450003442	29	F
938440501	450003442	18	F
938440500	450003442	20	F
938440499	450003442	18	F
938440498	450003442	19	F
938440497	450003442	20	F
938440496	450003442	20	F
938440495	450003442	20	F
938440494	450003442	21	F
938440493	450003442	20	F
938440492	450003442	19	F
938440491	450003442	21	F
938440490	450003442	21	F
938440489	450003442	19	F
938440488	450003442	21	F
938440487	450003442	21	F
938440486	450003442	18	F
938440485	450003442	18	F
938440484	450003442	18	F
938440483	450003442	18	F
938440482	450003442	45	F
938440481	450003442	19	F
938440480	450003442	18	F
938440479	450003442	24	F
938440478	450003442	19	F
938440477	450003442	19	F
938440476	450003442	25	F
938440475	450003442	21	F
938440474	450003442	20	F
938440473	450003442	18	F
938440472	450003442	19	F
938440471	450003442	18	F
938440470	450003442	20	F
938440469	450003442	18	F
938440446	450003442	21	F
938440447	450003442	20	F
938440399	450003442	31	M
938440382	450003442	19	M
938440383	450003442	24	M
938440384	450003442	18	M
938440385	450003442	22	M
938440386	450003442	24	M
938440387	450003442	19	M
938440388	450003442	23	M
938440389	450003442	22	M
938440390	450003442	20	M
938440391	450003442	18	M
938440530	450003442	20	F
938440529	450003442	23	F
938440528	450003442	19	F
938440527	450003442	21	F
938440526	450003442	18	F
938440360	450003442	18	M
938440361	450003442	24	M
938440362	450003442	19	M
938440363	450003442	20	M
938440392	450003442	19	M
938440393	450003442	20	M
938440394	450003442	19	M
938440395	450003442	19	M
938440396	450003442	19	M
938440397	450003442	41	M
